start,mmd,high_mmd,slope,entropy,anomaly_fraction
25400,0.0010173320770263672,0,1.6379356384275223e-05,2.168001890182495,0.146
25500,0.0013588666915893555,0,0.00018069744110106505,2.1774837970733643,0.142
25600,0.0010879039764404297,0,0.00016001462936401304,2.173560619354248,0.134
25700,0.0010118484497070312,0,0.00012416839599609434,2.1617066860198975,0.122
25800,0.0018976926803588867,0,0.0001413702964782702,2.173997402191162,0.136
25900,0.0017850995063781738,0,0.0001662254333496223,2.196018934249878,0.142
26000,0.0011630654335021973,0,9.235739707946501e-05,2.1864490509033203,0.142
26100,0.001986861228942871,0,0.00012153983116150231,2.2055606842041016,0.166
26200,0.0018466711044311523,0,9.971857070923579e-06,2.208195924758911,0.162
26300,0.002429485321044922,0,0.00019723773002624492,2.192901849746704,0.15
26400,0.001506209373474121,0,0.00011289119720458917,2.182105541229248,0.138
26500,0.0015860795974731445,0,-0.00011420249938964388,2.1835741996765137,0.142
26600,0.0016276836395263672,0,-0.00012813806533813356,2.1718339920043945,0.128
26700,0.001497030258178711,0,-0.0001743435859680192,2.167612314224243,0.128
26800,0.0017426013946533203,0,3.837347030639586e-05,2.1669185161590576,0.13
26900,0.0006934404373168945,0,-0.0001670360565185517,2.1599512100219727,0.12
27000,0.00020194053649902344,0,-0.00036550760269168177,2.1635842323303223,0.122
27100,0.0006818771362304688,0,-0.0003170967102050716,2.181748390197754,0.132
27200,0.0006875991821289062,0,-0.00021215677261352531,2.1818103790283203,0.144
27300,0.001365065574645996,0,0.0001828908920288062,2.181521415710449,0.138
27400,0.0017167329788208008,0,0.00037127733230590804,2.1846370697021484,0.142
27500,0.0014160871505737305,0,0.0002497553825378377,2.191807746887207,0.132
27600,0.0010181665420532227,0,7.121562957763723e-05,2.1902079582214355,0.136
27700,-0.00012004375457763672,0,-0.00036687850952148805,2.1920711994171143,0.124
27800,0.0009281039237976074,0,-0.00031133890151977103,2.1975278854370117,0.138
27900,0.0016447901725769043,0,3.6734342575062154e-05,2.202678680419922,0.138
28000,0.0029717683792114258,0,0.0005672037601470949,2.2302157878875732,0.142
28100,0.0012943148612976074,0,0.0004872381687164315,2.2138447761535645,0.122
28200,0.0022284984588623047,0,0.00022503137588500524,2.2223803997039795,0.13
28300,0.003839433193206787,0,0.00036460161209106527,2.2156243324279785,0.116
28400,0.002804875373840332,0,0.00022113323211670242,2.2039577960968018,0.112
28500,0.0016233325004577637,0,0.00012344121932983217,2.1714603900909424,0.112
28600,0.0024300813674926758,0,-0.00018129348754882484,2.180332899093628,0.116
28700,0.0025464296340942383,0,-0.0002960801124572731,2.1989219188690186,0.12
28800,0.002046942710876465,0,-5.9276819229126485e-05,2.1999778747558594,0.118
28900,0.0009409785270690918,0,-0.0001747846603393662,2.1940691471099854,0.12
29000,0.0009478330612182617,0,-0.0004569947719573875,2.199302911758423,0.12
29100,0.0011171698570251465,0,-0.00039576292037964795,2.192739725112915,0.122
29200,0.00037539005279541016,0,-0.0003166913986206034,2.164844274520874,0.114
29300,0.0015870332717895508,0,7.19666481018064e-05,2.1693108081817627,0.134
29400,0.0012665987014770508,0,0.00011073946952820227,2.174527883529663,0.132
29500,0.0016607046127319336,0,0.00019782781600951162,2.170126438140869,0.134
29600,0.0018035173416137695,0,0.00029299259185791484,2.180185079574585,0.138
29700,0.0018275976181030273,0,0.00010180473327636515,2.194979429244995,0.148
29800,0.0009762048721313477,0,-4.138946533202544e-05,2.1781351566314697,0.132
29900,0.0009295940399169922,0,-0.00022895336151123656,2.178605079650879,0.132
30000,0.002727985382080078,0,9.50932502746595e-05,2.164283037185669,0.14
30100,0.002519965171813965,0,0.000313651561737038,2.1709516048431396,0.152
30200,0.0020285844802856445,0,0.00036951303482056757,2.1702628135681152,0.142
30300,0.0009567737579345703,0,-6.450414657593572e-05,2.183645248413086,0.144
30400,0.001272737979888916,0,-0.00044736862182617347,2.1981868743896484,0.154
30500,0.0015857815742492676,0,-0.00026242136955261256,2.2042667865753174,0.138
30600,0.0006107687950134277,0,-0.00022066235542297184,2.2004644870758057,0.126
30700,0.0002865791320800781,0,-0.00020023584365844207,2.193988561630249,0.13
30800,-0.00012373924255371094,0,-0.00040921568870544103,2.1895933151245117,0.13
30900,-6.54458999633789e-05,0,-0.0004036962985992533,2.1731014251708984,0.126
31000,0.000278472900390625,0,-0.00010166168212890366,2.181161880493164,0.134
31100,0.0012369155883789062,0,0.0002302885055541952,2.1673882007598877,0.134
31200,0.0009875297546386719,0,0.0003524899482726986,2.169347047805786,0.128
31300,0.00167083740234375,0,0.0004181623458862203,2.1820647716522217,0.136
31400,0.0018758177757263184,0,0.00036286115646363395,2.1878674030303955,0.124
31500,0.0013094544410705566,0,0.00010333657264709451,2.187143564224243,0.126
31600,0.001336514949798584,0,3.365874290466391e-05,2.1954598426818848,0.132
31700,0.00040435791015625,0,-0.00030722618103027743,2.189540147781372,0.134
31800,0.0006430149078369141,0,-0.0003370702266693119,2.189366340637207,0.136
31900,0.0014624595642089844,0,-3.874897956847922e-05,2.205461263656616,0.142
32000,0.0010313987731933594,0,4.478693008422637e-05,2.200333595275879,0.13
32100,0.0011821985244750977,0,0.00019440650939941755,2.2027151584625244,0.132
32200,0.0024518966674804688,0,0.00033375024795531867,2.2012908458709717,0.14
32300,0.001325845718383789,0,0.00011472702026367617,2.198777437210083,0.13
32400,0.0004209280014038086,0,-0.00010772943496703832,2.179025411605835,0.136
32500,0.0011427998542785645,0,-0.00021097660064695143,2.1909990310668945,0.152
32600,0.0012567639350891113,0,-0.0002573311328887897,2.1918301582336426,0.148
32700,0.0017501115798950195,0,0.0001684367656707639,2.1977851390838623,0.15
32800,0.0021825432777404785,0,0.00041305422782897166,2.184890031814575,0.156
32900,0.0016223788261413574,0,0.0001884937286376938,2.183724880218506,0.148
33000,0.0013009309768676758,0,-3.939867019650977e-06,2.172562599182129,0.146
33100,0.0020682811737060547,0,-2.4527311325074875e-05,2.183623790740967,0.154
33200,0.0023527145385742188,0,7.86244869232286e-05,2.179244041442871,0.16
33300,0.002047419548034668,0,0.00019018650054931227,2.207249879837036,0.162
33400,0.0021932125091552734,0,0.0001763701438903832,2.2035953998565674,0.158
33500,0.002283453941345215,0,2.7084350585938068e-05,2.2030317783355713,0.154
33600,0.0017532110214233398,0,-9.629726409912045e-05,2.187180757522583,0.136
33700,0.0015802383422851562,0,-0.00013743638992309707,2.1851046085357666,0.13
33800,0.0003814697265625,0,-0.00043267011642456456,2.1719257831573486,0.118
33900,0.0010834932327270508,0,-0.00037716627120972423,2.1823649406433105,0.114
34000,0.0011801719665527344,0,-0.00016428232192992854,2.1887805461883545,0.12
34100,0.0021975040435791016,0,0.00020332336425781352,2.2004895210266113,0.124
34200,0.0016437768936157227,0,0.00036386251449584177,2.204899311065674,0.12
34300,0.00042444467544555664,0,-8.544921874999201e-05,2.1893105506896973,0.12
34400,0.0007012486457824707,0,-0.00027309060096740245,2.189014434814453,0.124
34500,0.0005952715873718262,0,-0.0004146993160247697,2.1854169368743896,0.122
34600,0.0009962916374206543,0,-0.00011241436004638193,2.186370372772217,0.13
34700,0.001477956771850586,0,0.000240206718444825,2.180152416229248,0.124
34800,0.002201080322265625,0,0.000388234853744489,2.191178321838379,0.14
34900,0.002374887466430664,0,0.0004764020442962552,2.1912312507629395,0.144
35000,0.002559483051300049,0,0.0004023313522338844,2.2010507583618164,0.164
35100,0.0015932917594909668,0,5.890727043151869e-05,2.182622194290161,0.156
35200,0.002888619899749756,0,5.934834480285978e-05,2.193432092666626,0.174
35300,0.003552675247192383,0,0.00026847124099731694,2.1971466541290283,0.166
35400,0.0035033226013183594,0,0.00038470625877383885,2.208951473236084,0.172
35500,0.0015342235565185547,0,4.965662956237813e-05,2.184617519378662,0.14
35600,0.0017951726913452148,0,-0.000420534610748291,2.1910479068756104,0.152
35700,0.0010020732879638672,0,-0.0006809353828429895,2.1840126514434814,0.132
35800,0.0006666183471679688,0,-0.0006205558776855475,2.168329954147339,0.124
35900,0.0025027990341186523,0,8.08596611022923e-05,2.1412606239318848,0.112
36000,0.0012067556381225586,0,3.2389163970950144e-05,2.156506299972534,0.126
36100,0.0008916854858398438,0,3.193616867066405e-05,2.16485595703125,0.12
36200,0.0005844831466674805,0,-0.00017753839492796515,2.161741018295288,0.116
36300,0.0007047653198242188,0,-0.000421833992004402,2.1708791255950928,0.126
36400,0.0008143186569213867,0,-9.71794128417977e-05,2.17759370803833,0.124
36500,0.0010052919387817383,0,4.570484161376247e-05,2.1765880584716797,0.116
