start,mmd,high_mmd,slope,entropy,anomaly_fraction
3400,0.8644266128540039,1,-0.005373036861419834,2.840942859649658,0.696
3500,0.863696813583374,1,-0.007865226268768327,2.841653823852539,0.698
3600,0.8661384582519531,1,-0.00818052291870114,2.860722541809082,0.718
3700,0.8541884422302246,1,-0.004713058471679677,2.839864492416382,0.686
3800,0.8117635250091553,1,-0.011483454704284588,3.072230339050293,0.738
3900,0.8064824938774109,1,-0.016880357265472542,3.0906906127929688,0.822
4000,0.7758044004440308,1,-0.022837406396865937,3.13429856300354,0.76
4100,0.7817203402519226,1,-0.018089532852172848,3.2132344245910645,0.816
4200,0.7709553241729736,1,-0.01063785552978515,3.208266258239746,0.784
4300,0.8446558713912964,1,0.007149767875671515,3.0528464317321777,0.844
4400,0.8545588850975037,1,0.022044450044632024,2.975945472717285,0.802
4500,0.7971094846725464,1,0.011438184976577746,3.223980188369751,0.788
4600,0.6166433691978455,1,-0.03561702966690001,3.7846271991729736,0.706
4700,0.44874095916748047,1,-0.10297453403472905,4.383005142211914,0.646
4800,0.25479042530059814,1,-0.154790544509888,4.898104667663574,0.468
4900,0.1491914987564087,1,-0.16576889157295185,5.28313684463501,0.326
5000,0.1389283537864685,1,-0.12549794912338147,5.292644500732422,0.296
5100,0.16372859477996826,1,-0.0685886800289152,5.115636825561523,0.336
5200,0.1959896683692932,1,-0.010306441783905065,4.959542274475098,0.356
5300,0.22925519943237305,1,0.021718871593475415,4.9235076904296875,0.402
5400,0.23498451709747314,1,0.02576389312744118,4.904444694519043,0.416
5500,0.1876198649406433,1,0.008677738904953046,5.040264129638672,0.342
5600,0.15643924474716187,1,-0.012073618173599344,5.205116271972656,0.27
5700,0.17132484912872314,1,-0.019440597295761117,5.101484775543213,0.366
5800,0.22792470455169678,1,-0.003041464090347472,4.803873062133789,0.422
5900,0.40158510208129883,1,0.049941593408584777,4.3210649490356445,0.604
6000,0.6366208791732788,1,0.11906235218048186,3.66542911529541,0.758
6100,0.8290915489196777,1,0.1724229574203491,3.0877327919006348,0.844
6200,0.8415055871009827,1,0.16546682119369496,2.987591028213501,0.826
6300,0.8659065961837769,1,0.11335276961326576,2.9549710750579834,0.86
6400,0.6722513437271118,1,0.010807597637176895,3.0765950679779053,0.748
6500,0.6263397932052612,1,-0.057475775480270955,2.9160709381103516,0.672
6600,0.6475803852081299,1,-0.06274172067642204,2.7975611686706543,0.638
6700,0.6407832503318787,1,-0.04749176502227769,2.811528205871582,0.592
6800,0.6422805786132812,1,-0.00454980731010439,2.85870623588562,0.626
6900,0.6127113103866577,1,-0.0032556772232055255,3.0869297981262207,0.648
7000,0.7299656867980957,1,0.01366986632347101,3.208134412765503,0.74
7100,0.7281932234764099,1,0.02625050544738736,3.469893217086792,0.754
7200,0.4534474015235901,1,-0.026218444108962922,4.31517219543457,0.64
7300,0.25069499015808105,1,-0.10005509257316642,4.869885444641113,0.46
7400,0.14541929960250854,1,-0.16465910077095178,5.216359615325928,0.362
7500,0.10084593296051025,1,-0.1562722682952892,5.402622222900391,0.198
7600,0.11881071329116821,1,-0.08191224336624134,5.305901527404785,0.062
7700,0.12554562091827393,1,-0.027690732479095412,5.29781436920166,0.062
7800,0.12423354387283325,1,-0.0017671823501586798,5.30250883102417,0.064
7900,0.11885946989059448,1,0.00414499044418336,5.315066337585449,0.066
8000,0.10639351606369019,1,-0.0031520545482636034,5.302518844604492,0.062
8100,0.09754955768585205,1,-0.007383215427398638,5.248429298400879,0.146
8200,0.14135217666625977,1,0.0012927353382110826,5.049044609069824,0.308
8300,0.25903671979904175,1,0.031531316041946325,4.644341945648193,0.446
8400,0.4537085294723511,1,0.08561171889305126,4.092604637145996,0.59
8500,0.6284161806106567,1,0.13740895986556795,3.748671770095825,0.688
8600,0.6700789928436279,1,0.14268330931663362,3.595351219177246,0.68
8700,0.5899437665939331,1,0.08781845569610612,3.908473014831543,0.606
8800,0.3819030821323395,1,-0.018208330869674674,4.5727949142456055,0.496
8900,0.2396363615989685,1,-0.10657355487346541,4.961906433105469,0.362
9000,0.1503428816795349,1,-0.13897796273231416,5.197427749633789,0.256
9100,0.12528002262115479,1,-0.11608876883983614,5.337326526641846,0.174
9200,0.1320778727531433,1,-0.061400675773620614,5.30796480178833,0.126
9300,0.13510286808013916,1,-0.022733199596405063,5.341972351074219,0.162
9400,0.14915937185287476,1,0.0007455825805664151,5.341305255889893,0.154
9500,0.16318130493164062,1,0.009288406372070353,5.287543773651123,0.192
9600,0.1677151918411255,1,0.009935307502746592,5.295353889465332,0.334
9700,0.19585353136062622,1,0.014005714654922386,5.091618537902832,0.366
9800,0.291678786277771,1,0.031771105527878325,4.697993278503418,0.488
